Store,Cluster,ClusterName,AvgSales,StdSales,CV
331,0,MID-VOLUME STORES,6160.85622593068,1711.8898387219347,0.27786557191785966
332,0,MID-VOLUME STORES,3728.5666666666666,1278.4365318719651,0.342876136103766
333,1,HIGH-VOLUME STORES,9773.190051020409,2005.655421256434,0.20522013905245048
334,0,MID-VOLUME STORES,5428.385109114249,1196.6170236846076,0.22043701757185388
335,1,HIGH-VOLUME STORES,13313.93949044586,4762.3535996644505,0.35769680364567796
336,1,HIGH-VOLUME STORES,13910.661538461538,3276.0487990596966,0.235506326568421
337,0,MID-VOLUME STORES,5049.653008962868,1152.6568278443465,0.22826456110913787
338,0,MID-VOLUME STORES,7217.95390524968,1782.652396599888,0.2469747548960308
339,0,MID-VOLUME STORES,5147.255968169761,1212.0950186052569,0.2354837268829761
340,0,MID-VOLUME STORES,6485.642857142857,1696.9044628577099,0.2616401334817337
341,0,MID-VOLUME STORES,5511.534017971759,1298.0782502469442,0.23552031902810178
342,1,HIGH-VOLUME STORES,11104.138486312399,2075.0251969283145,0.18686953512747614
343,0,MID-VOLUME STORES,7199.365853658536,2017.284911662765,0.2802031390914287
344,1,HIGH-VOLUME STORES,8481.108418367347,2549.811279367318,0.3006459950264577
345,0,MID-VOLUME STORES,4559.585209003216,1170.5609257153033,0.2567253098821248
346,0,MID-VOLUME STORES,6830.500641848524,1625.700501871799,0.23800605359899932
347,0,MID-VOLUME STORES,4804.190476190476,1106.3809697703612,0.23029498419214955
348,1,HIGH-VOLUME STORES,8802.97487437186,2314.294929601611,0.262899186085289
349,1,HIGH-VOLUME STORES,8159.215714285714,1474.6198144530686,0.18073058319455915
350,0,MID-VOLUME STORES,7013.133162612035,1788.840037477047,0.2550700230552581
351,0,MID-VOLUME STORES,6046.867779204108,1558.4153004132202,0.25772273469791984
352,0,MID-VOLUME STORES,6692.232142857143,1401.8338152783035,0.20947178540041092
353,0,MID-VOLUME STORES,5651.368817204301,1440.1240544637462,0.2548274765008466
354,0,MID-VOLUME STORES,8390.581514762516,2010.2717984945152,0.23958670742398636
355,1,HIGH-VOLUME STORES,9148.811224489797,2239.9104907258866,0.24483076934957745
356,0,MID-VOLUME STORES,5719.281853281854,1283.2613590221788,0.22437456169183448
357,1,HIGH-VOLUME STORES,7805.633637548892,2367.474340310007,0.30330328711833265
358,1,HIGH-VOLUME STORES,10306.111681643133,2598.2641311505,0.2521090602752183
359,0,MID-VOLUME STORES,6851.255455712452,1353.8417184696236,0.19760491011042583
360,0,MID-VOLUME STORES,6935.459183673469,1763.3025617453814,0.25424453018140636
361,0,MID-VOLUME STORES,6266.883333333333,1689.016077443632,0.269514523823958
362,1,HIGH-VOLUME STORES,9376.65556978233,2098.2413125221588,0.22377288969470674
363,0,MID-VOLUME STORES,7134.2002551020405,1449.7778724297423,0.2032151916948126
364,0,MID-VOLUME STORES,4564.955786736021,1438.9742515000548,0.3152219470955561
365,0,MID-VOLUME STORES,5440.594202898551,1372.918506461944,0.25234716195714485
366,0,MID-VOLUME STORES,6196.76282051282,2208.9989569223308,0.3564762797778861
367,0,MID-VOLUME STORES,5254.238520408163,1508.3213900150272,0.28706755206420603
368,1,HIGH-VOLUME STORES,9686.268983268983,3155.4183800361925,0.32576200242699455
369,0,MID-VOLUME STORES,6856.559539052497,1474.5955649276866,0.21506348140476586
370,0,MID-VOLUME STORES,7649.643132220795,1835.7798587963678,0.23998241840380022
371,0,MID-VOLUME STORES,6889.756722151088,1886.9055402067922,0.27387114179812017
372,1,HIGH-VOLUME STORES,8786.206675224646,2186.7548522202023,0.24888497767602208
373,0,MID-VOLUME STORES,4530.5032175032175,1067.0073902885379,0.23551630780577415
374,0,MID-VOLUME STORES,7009.673469387755,1790.9667938617429,0.2554993184323279
375,1,HIGH-VOLUME STORES,9164.384615384615,3642.6232067298934,0.3974760291722019
376,1,HIGH-VOLUME STORES,8460.12015503876,2340.734458057529,0.27667863046406166
377,1,HIGH-VOLUME STORES,7818.526785714285,2148.5883409337143,0.2748073134263009
378,0,MID-VOLUME STORES,6324.801026957638,1814.6983291752756,0.28691785266297676
379,0,MID-VOLUME STORES,3902.220663265306,1003.2184471242488,0.2570891125067167
380,1,HIGH-VOLUME STORES,14456.580231065469,3410.085282225482,0.23588464406662474
381,1,HIGH-VOLUME STORES,9001.555128205127,2489.584624047674,0.27657272422260737
382,1,HIGH-VOLUME STORES,7985.847435897436,2457.927663506524,0.3077854521059112
383,1,HIGH-VOLUME STORES,17294.716666666667,2785.8133541459256,0.16107886632888418
384,1,HIGH-VOLUME STORES,8871.575447570332,2967.1936449822065,0.3344607350202759
385,0,MID-VOLUME STORES,7348.519292604502,2045.162687294484,0.2783094941796943
386,1,HIGH-VOLUME STORES,8029.541720154044,2479.453530314662,0.3087914126021995
387,1,HIGH-VOLUME STORES,9374.828758169935,2781.827130500498,0.29673364732941954
388,1,HIGH-VOLUME STORES,10257.920410783056,2507.249138088204,0.24442080243209927
389,1,HIGH-VOLUME STORES,10337.401785714286,2327.8032920732044,0.22518262715589704
390,1,HIGH-VOLUME STORES,11568.65641025641,2693.733077360137,0.2328475305889418
391,0,MID-VOLUME STORES,5727.013037809648,1974.5457235656006,0.34477758484740323
392,0,MID-VOLUME STORES,7279.428754813864,2305.292285221812,0.3166858778166253
393,0,MID-VOLUME STORES,5903.06675224647,1529.7623916716148,0.25914705963462953
394,0,MID-VOLUME STORES,8353.245838668374,1982.5079282665445,0.23733384202452545
395,0,MID-VOLUME STORES,3989.1347881899874,1018.1435818557651,0.25522917522617306
396,1,HIGH-VOLUME STORES,10222.092307692308,3455.9006727650267,0.33808153641543615
397,0,MID-VOLUME STORES,5574.883183568678,1692.9329610938444,0.30367146814547935
398,0,MID-VOLUME STORES,5496.522959183673,1497.7119567776556,0.27248352602171083
399,0,MID-VOLUME STORES,5558.84887459807,1253.0965907268123,0.22542375570831052
400,1,HIGH-VOLUME STORES,8745.718670076727,2797.006229254482,0.3198143382800974
401,0,MID-VOLUME STORES,7026.532051282052,2550.69735341177,0.36300942410792436
402,0,MID-VOLUME STORES,5857.991025641026,1617.1332123916875,0.2760559388557152
403,0,MID-VOLUME STORES,7468.523748395379,1821.0123650920998,0.24382494137256328
404,0,MID-VOLUME STORES,4785.223978919631,1441.3611219275333,0.30121079562360464
405,0,MID-VOLUME STORES,4520.699614890886,1662.6749407193208,0.36779151068621757
406,0,MID-VOLUME STORES,6111.059050064185,1739.1445209898654,0.28458970969550673
407,0,MID-VOLUME STORES,3886.744372990354,921.728707677073,0.23714672724100977
408,0,MID-VOLUME STORES,4727.774774774774,1101.106763731867,0.23290169608054614
409,0,MID-VOLUME STORES,5527.358514724712,1250.022372936128,0.2261518534768655
410,0,MID-VOLUME STORES,6443.878048780488,1959.0628371141493,0.30401922914802904
411,1,HIGH-VOLUME STORES,9133.364916773367,2312.2144228375196,0.25316128764231816
412,1,HIGH-VOLUME STORES,9102.122186495177,2140.593471485697,0.23517520723482452
413,0,MID-VOLUME STORES,7058.2170418006435,1687.9085218873183,0.2391409207015134
414,0,MID-VOLUME STORES,6427.97695262484,1418.2439464971562,0.22063612812395378
415,0,MID-VOLUME STORES,6234.834615384615,1411.533816311076,0.22639474876014834
416,1,HIGH-VOLUME STORES,11012.00637755102,2339.852774774966,0.21248196691430993
417,0,MID-VOLUME STORES,7633.281129653402,2074.7648838309738,0.2718051187412746
418,0,MID-VOLUME STORES,5275.851804123711,1839.6270365195003,0.3486881559261409
419,0,MID-VOLUME STORES,5311.158163265306,1317.934266577376,0.24814442087092894
420,0,MID-VOLUME STORES,4540.3408360128615,1070.646193533363,0.23580744974942452
421,1,HIGH-VOLUME STORES,9588.251275510203,2796.3908123417923,0.2916476354227578
422,0,MID-VOLUME STORES,4559.059948979592,903.0074514912833,0.198068782072803
423,1,HIGH-VOLUME STORES,10828.403397027601,2167.683087739674,0.20018492184496042
424,0,MID-VOLUME STORES,6925.756097560976,1622.7863639766817,0.23431179803576593
425,0,MID-VOLUME STORES,3237.659793814433,897.1854011910855,0.277109226517611
426,0,MID-VOLUME STORES,5068.396662387677,1460.5976997986904,0.2881774646088208
427,1,HIGH-VOLUME STORES,7643.243980738363,2386.4869190875047,0.3122348213797255
428,0,MID-VOLUME STORES,6287.5048231511255,1348.4433570210697,0.2144639876944487
429,0,MID-VOLUME STORES,5321.144694533762,1330.2436974666502,0.24999201747570707
430,1,HIGH-VOLUME STORES,8632.471061093247,1845.1636932036001,0.21374687272567838
431,1,HIGH-VOLUME STORES,9524.926829268292,1992.212128662588,0.20915773573618415
432,1,HIGH-VOLUME STORES,10982.871173469388,2423.3389439527023,0.22064712457035876
433,0,MID-VOLUME STORES,5360.865429234339,1854.6819996562126,0.3459669010794598
434,1,HIGH-VOLUME STORES,9904.823151125402,2056.4024386311366,0.2076162700994298
435,0,MID-VOLUME STORES,3277.6919127086007,893.4260075262135,0.27257778684510625
436,0,MID-VOLUME STORES,5509.484615384616,1524.180088861005,0.2766465822601453
437,0,MID-VOLUME STORES,7366.717948717948,2410.9136470519556,0.32727106750049173
438,0,MID-VOLUME STORES,5153.723076923077,1724.7265914876534,0.3346564349199308
439,0,MID-VOLUME STORES,7294.942602040816,1964.4930446879143,0.26929520242398236
440,0,MID-VOLUME STORES,5156.078507078507,1344.907032299902,0.2608391300585417
441,0,MID-VOLUME STORES,6328.351732991014,1527.8583712514182,0.24143069723611835
442,0,MID-VOLUME STORES,4379.133848133848,1280.7445694457115,0.2924652714124041
443,0,MID-VOLUME STORES,5251.096153846154,1516.3227501608217,0.2887630897884424
444,1,HIGH-VOLUME STORES,12188.706563706564,3275.1254727472333,0.2687016424285198
445,1,HIGH-VOLUME STORES,8600.150773195875,2038.3026421778193,0.237007779971789
446,0,MID-VOLUME STORES,4932.165596919127,1673.1142758333713,0.33922508134732554
447,0,MID-VOLUME STORES,5307.622448979592,927.5602545687003,0.17476002927582515
448,1,HIGH-VOLUME STORES,8484.065468549423,2272.5044324382056,0.2678555983404912
449,1,HIGH-VOLUME STORES,11253.74647887324,2886.890644728164,0.25652707301943845
450,1,HIGH-VOLUME STORES,8790.513513513513,2158.5132065905705,0.24555029729177064
451,0,MID-VOLUME STORES,5439.3239436619715,1138.386455404772,0.20928822537426675
452,0,MID-VOLUME STORES,5149.841836734694,1698.7597332766015,0.32986638951881214
453,1,HIGH-VOLUME STORES,7775.446448703495,2834.776563707814,0.3645805526936006
454,0,MID-VOLUME STORES,5794.123076923077,2253.153641043398,0.3888687919000708
455,0,MID-VOLUME STORES,7371.391248391248,1866.6391269424805,0.2532275202933857
456,0,MID-VOLUME STORES,6190.5609756097565,1651.379527632854,0.2667576547810672
457,0,MID-VOLUME STORES,4840.5530546623795,1272.3025785747593,0.2628423992480133
458,0,MID-VOLUME STORES,7582.117797695262,1863.491263373675,0.24577450695109498
459,1,HIGH-VOLUME STORES,9176.75,2907.583409995176,0.3168423908241127
460,0,MID-VOLUME STORES,3736.0089743589742,1519.8321401372154,0.40680634082202355
461,0,MID-VOLUME STORES,4838.66537966538,1255.139880588496,0.2593979500759145
462,0,MID-VOLUME STORES,4832.588461538461,1633.8885623780386,0.33809801421780655
463,0,MID-VOLUME STORES,6094.671373555841,1704.5305522148824,0.2796755473331453
464,1,HIGH-VOLUME STORES,10642.683673469388,2456.565886242332,0.23082203339052365
465,0,MID-VOLUME STORES,7762.806658130602,2044.8675751134822,0.26341858881307195
466,1,HIGH-VOLUME STORES,7712.365853658536,2532.4959468348297,0.3283682328987911
467,1,HIGH-VOLUME STORES,13480.147625160462,2912.6164850925356,0.21606710594594583
468,0,MID-VOLUME STORES,6669.660714285715,2363.229766535208,0.35432533494146373
469,1,HIGH-VOLUME STORES,11901.456632653062,3046.297795883971,0.2559600803422743
470,1,HIGH-VOLUME STORES,13111.742268041236,3140.994099562834,0.23955581457841355
471,0,MID-VOLUME STORES,7109.752411575562,1495.5631158895676,0.2103537548585524
472,0,MID-VOLUME STORES,5204.651785714285,1085.806525539231,0.20862231907993342
473,0,MID-VOLUME STORES,3552.3016688061616,1117.245166050876,0.3145130313288831
474,0,MID-VOLUME STORES,7526.818414322251,2187.543246388635,0.29063319001108273
475,0,MID-VOLUME STORES,6473.81443298969,1519.948242445776,0.23478403006121454
476,0,MID-VOLUME STORES,5851.6038461538465,2142.501246200886,0.36613914792080693
477,0,MID-VOLUME STORES,6213.688102893891,1457.2855236399507,0.23452827041016938
478,0,MID-VOLUME STORES,6806.948979591837,1890.3643833567055,0.277710966987453
479,1,HIGH-VOLUME STORES,11230.879795396419,3030.063758388354,0.26979754156307406
480,0,MID-VOLUME STORES,4935.890306122449,1551.3378639189193,0.3142974757754744
481,0,MID-VOLUME STORES,5155.379001280409,1586.5451918925794,0.3077455976560674
482,1,HIGH-VOLUME STORES,8334.617647058823,2369.804818804122,0.28433275756091764
483,0,MID-VOLUME STORES,4948.424358974359,2006.6776284867071,0.40551850102496534
484,0,MID-VOLUME STORES,7717.669642857143,1942.7313333974846,0.25172512212874015
485,0,MID-VOLUME STORES,4871.011254019292,1101.7745932365142,0.22619011449160378
486,0,MID-VOLUME STORES,4266.7432605905005,1352.1707144221941,0.3169093221313389
487,0,MID-VOLUME STORES,6999.2997448979595,1711.5655066265374,0.24453382038312602
488,0,MID-VOLUME STORES,3686.3188775510203,884.581291720022,0.23996331329526416
489,1,HIGH-VOLUME STORES,7306.367948717949,3074.119183030255,0.4207451916748419
490,0,MID-VOLUME STORES,8249.728295819936,1291.7304606855073,0.15657854590678044
491,0,MID-VOLUME STORES,6746.462033462033,1714.5048461394174,0.2541339205105698
492,1,HIGH-VOLUME STORES,7859.125407166124,2057.752946734346,0.26182976350753245
493,1,HIGH-VOLUME STORES,8295.668806161746,2191.062710237971,0.26412128562925785
494,0,MID-VOLUME STORES,7649.296178343949,1689.5406271161805,0.22087530509009018
495,0,MID-VOLUME STORES,5154.718146718146,1500.6042894783025,0.2911127721762425
496,0,MID-VOLUME STORES,7728.900510204082,1922.8088709825658,0.24878168226437605
497,1,HIGH-VOLUME STORES,9062.122919334188,1933.7832615937562,0.21339185959042753
498,0,MID-VOLUME STORES,6996.5337620578775,958.625506220823,0.13701434722139672
499,0,MID-VOLUME STORES,5155.988416988417,1218.2037218196954,0.23626967776068844
500,0,MID-VOLUME STORES,5354.036977491962,1144.496110284587,0.21376320617432742
501,0,MID-VOLUME STORES,5378.180064308682,1415.517130561378,0.2631963068613491
502,1,HIGH-VOLUME STORES,10823.524547803618,2611.761118680748,0.2413041248389596
503,0,MID-VOLUME STORES,6698.198717948718,1976.657317728935,0.2951028180803621
504,0,MID-VOLUME STORES,6673.158163265306,1463.8949316346402,0.2193706331873195
505,0,MID-VOLUME STORES,4776.280566280566,1241.148499985467,0.25985669869305583
506,0,MID-VOLUME STORES,7581.344030808729,2180.0426919122665,0.2875535898454292
507,1,HIGH-VOLUME STORES,8455.770218228497,2124.4078406354906,0.2512376502445402
508,0,MID-VOLUME STORES,6767.6997422680415,2022.2787960822338,0.2988133151729502
509,0,MID-VOLUME STORES,6125.062740076824,1845.0201944297269,0.3012247013173592
510,1,HIGH-VOLUME STORES,8196.739409499358,2312.610436493148,0.28213785030338034
511,0,MID-VOLUME STORES,5662.320153061224,830.4412625072061,0.14666095170514937
512,0,MID-VOLUME STORES,5510.978523489933,1153.861374740825,0.2093750447080531
513,1,HIGH-VOLUME STORES,18179.089285714286,3284.6005835253422,0.18068015024858738
514,0,MID-VOLUME STORES,5756.009646302251,1473.6208618064693,0.2560143141443736
515,1,HIGH-VOLUME STORES,9058.152759948653,2022.9695170382006,0.22333135360477935
516,0,MID-VOLUME STORES,5879.084724005134,1814.2656571077691,0.3085966170380001
517,0,MID-VOLUME STORES,5962.438735177866,2106.58609104222,0.35330947362419785
518,0,MID-VOLUME STORES,5865.123595505618,1726.965170503931,0.2944465095036166
519,0,MID-VOLUME STORES,5306.320153061224,1479.6782453059343,0.2788520486183454
520,0,MID-VOLUME STORES,3869.7321428571427,964.7074475978869,0.24929566491535346
521,0,MID-VOLUME STORES,5181.014120667523,1309.835272343201,0.2528144571384495
522,0,MID-VOLUME STORES,8222.889245585875,1767.7059539990742,0.21497382503941612
523,1,HIGH-VOLUME STORES,15530.605867346938,3364.344257053003,0.2166267231162262
524,1,HIGH-VOLUME STORES,7710.819523269012,2810.6333717412667,0.36450514283982294
525,1,HIGH-VOLUME STORES,10233.026819923372,1702.5469909265403,0.16637765354154416
526,1,HIGH-VOLUME STORES,10630.231457800512,3231.6877422467874,0.3040091605790352
527,1,HIGH-VOLUME STORES,10734.693982074265,2181.8316822262673,0.2032504779241664
528,1,HIGH-VOLUME STORES,10704.444159178434,2894.935238279352,0.27044236909742897
529,0,MID-VOLUME STORES,7823.783163265306,1891.3823595616486,0.24174779899859444
530,0,MID-VOLUME STORES,4634.323399558499,1869.544325444018,0.403412572722509
531,0,MID-VOLUME STORES,4901.934948979592,933.2027287399623,0.19037436001353336
532,1,HIGH-VOLUME STORES,10894.865211810013,1930.28630708247,0.1771739502559466
533,1,HIGH-VOLUME STORES,9659.648648648648,2597.9518268613256,0.26894889466034255
534,0,MID-VOLUME STORES,7519.556982343499,2268.565810280619,0.30168875847438714
535,1,HIGH-VOLUME STORES,8115.771501925546,2285.715716334017,0.2816387469498998
536,1,HIGH-VOLUME STORES,8323.613607188703,2456.01796409734,0.2950663113405692
537,0,MID-VOLUME STORES,5580.178893178893,1344.0663653638464,0.2408643864458912
538,0,MID-VOLUME STORES,3859.0242346938776,1084.112573586739,0.28092919547905815
539,1,HIGH-VOLUME STORES,11310.963022508038,1713.7720477008315,0.1515142472210848
540,0,MID-VOLUME STORES,5648.990353697749,1830.1641681429746,0.32398075648066477
541,0,MID-VOLUME STORES,6720.812580231065,1987.1751923356762,0.2956748411912055
542,0,MID-VOLUME STORES,6246.641479099679,1403.0077152437755,0.22460192728172856
543,0,MID-VOLUME STORES,2790.3802816901407,1237.6984969300877,0.443559075102269
544,1,HIGH-VOLUME STORES,14094.498717948718,4209.3712923079975,0.29865349428479854
545,1,HIGH-VOLUME STORES,10635.256739409499,3024.2587620711574,0.2843616130924803
546,1,HIGH-VOLUME STORES,13681.53443877551,2347.6497045910332,0.1715925735593987
547,0,MID-VOLUME STORES,5752.490353697749,1175.8968848516163,0.2044152727862881
548,0,MID-VOLUME STORES,5073.0234375,1654.0672228015549,0.3260515633684286
549,0,MID-VOLUME STORES,4642.716836734694,919.7168140552194,0.19809883876141643
550,0,MID-VOLUME STORES,5973.627400768246,1456.4529324098194,0.2438138227741674
551,0,MID-VOLUME STORES,6559.378826530612,1626.3930704247257,0.2479492515124268
552,1,HIGH-VOLUME STORES,7721.866837387965,3115.5935941299285,0.4034767316945631
553,0,MID-VOLUME STORES,7038.598455598456,2013.3907405472303,0.28604995060427013
554,0,MID-VOLUME STORES,4481.014030612245,954.401979112536,0.21298794705673688
555,0,MID-VOLUME STORES,5173.860353130016,1343.1400417624839,0.25960113920545386
556,0,MID-VOLUME STORES,7178.753512132823,1851.7956549268404,0.25795504077373843
557,0,MID-VOLUME STORES,4383.079691516709,1299.3571913674107,0.2964484524162928
558,0,MID-VOLUME STORES,3241.5242346938776,720.0926536271865,0.2221463118862631
559,0,MID-VOLUME STORES,5882.961538461538,2334.112502512531,0.39675807622616693
560,1,HIGH-VOLUME STORES,13612.859437751003,3287.7598712242357,0.24151868211513763
561,0,MID-VOLUME STORES,6913.826700898588,1807.524028222679,0.2614361201717358
562,1,HIGH-VOLUME STORES,17969.55626326964,2931.927598644981,0.1631608235445378
563,0,MID-VOLUME STORES,5513.492268041237,1322.8647066870458,0.23993226840182297
564,0,MID-VOLUME STORES,5528.115532734275,1200.1371192022007,0.2170969676910131
565,0,MID-VOLUME STORES,6636.4172015404365,1798.8165380450405,0.2710523590390763
566,0,MID-VOLUME STORES,4904.639030612245,1273.7852144188632,0.2597102878455577
567,0,MID-VOLUME STORES,5241.504492939666,1607.5109345017759,0.3066888403257312
568,0,MID-VOLUME STORES,4877.496798975672,1158.2113128363278,0.2374601892264829
569,0,MID-VOLUME STORES,4519.556122448979,942.6132525976312,0.208563236534579
570,0,MID-VOLUME STORES,4535.404364569961,1545.2516053833415,0.3407086736200774
571,0,MID-VOLUME STORES,7742.750803858521,1857.762920785741,0.2399357757788025
572,0,MID-VOLUME STORES,6888.75,1742.020634483916,0.25287906143842004
573,0,MID-VOLUME STORES,3974.773311897106,1097.2590892383744,0.27605576548330685
574,1,HIGH-VOLUME STORES,8898.217503217504,2101.9205265176747,0.23621815557527584
575,0,MID-VOLUME STORES,5367.566613162119,2472.7285919986007,0.46067962825744546
576,0,MID-VOLUME STORES,6982.517857142857,1988.4313993891362,0.28477283410812115
577,0,MID-VOLUME STORES,4953.4170918367345,1184.5693574972906,0.23914185612381988
578,1,HIGH-VOLUME STORES,8164.39178690344,2314.6488859482256,0.28350536651868796
579,1,HIGH-VOLUME STORES,8294.347881899872,2176.9717601825705,0.26246448680229717
580,1,HIGH-VOLUME STORES,10197.661989795919,2314.114111679444,0.22692594773145203
581,0,MID-VOLUME STORES,5333.718870346598,2053.939105134267,0.3850857450611747
582,0,MID-VOLUME STORES,7023.083120204604,1994.3123363071097,0.2839653613908829
583,0,MID-VOLUME STORES,4311.907692307693,1275.2029108611948,0.29573984460198827
584,0,MID-VOLUME STORES,4734.89628681178,1123.7687613443309,0.23733756628933794
585,0,MID-VOLUME STORES,5675.156887755102,1596.2047347304785,0.2812617811807988
586,1,HIGH-VOLUME STORES,15131.960051546392,3539.497635533954,0.23390873511936344
587,1,HIGH-VOLUME STORES,9663.285714285714,2435.392361986322,0.2520252876706275
588,0,MID-VOLUME STORES,6154.610969387755,1436.5555176291414,0.23341126267352788
589,0,MID-VOLUME STORES,4678.80291005291,2107.775806981102,0.45049467727147036
590,0,MID-VOLUME STORES,4984.169884169884,1204.2023451698162,0.24160539731891115
591,0,MID-VOLUME STORES,5700.705276705276,1295.7638263573922,0.22729886276567504
592,0,MID-VOLUME STORES,4448.5109114249035,1280.991919976591,0.2879597117962955
593,1,HIGH-VOLUME STORES,9507.956632653062,2345.560611131666,0.24669450038048504
594,0,MID-VOLUME STORES,4155.866071428572,1140.9033843788998,0.2745284291576596
595,1,HIGH-VOLUME STORES,15019.109693877552,3370.175798850107,0.2243925151052022
596,0,MID-VOLUME STORES,4505.818877551021,948.0123929387902,0.21039735921521305
597,0,MID-VOLUME STORES,5080.224646983312,1090.7795894258115,0.2147108967068075
598,0,MID-VOLUME STORES,5892.2926045016075,1060.4832860130384,0.17997804202779202
599,1,HIGH-VOLUME STORES,9769.727040816326,2114.3910619113467,0.21642273659005679
600,0,MID-VOLUME STORES,6996.617346938776,1775.0220581091517,0.25369717537658043
601,0,MID-VOLUME STORES,4875.769526248399,1164.5528802576177,0.23884494006296245
602,0,MID-VOLUME STORES,6300.167733674776,1495.2369116060986,0.23733287347477547
603,0,MID-VOLUME STORES,6933.314136125655,1908.0960381926163,0.2752069213553423
604,0,MID-VOLUME STORES,7963.988745980708,1963.0599519817101,0.2464920549984998
605,0,MID-VOLUME STORES,7026.735218508998,1858.3795405333954,0.26447268649575284
606,0,MID-VOLUME STORES,5839.210459183673,1457.256193898037,0.24956391006700634
607,0,MID-VOLUME STORES,3901.910485933504,1879.5669801712536,0.48170427972326507
608,1,HIGH-VOLUME STORES,9326.971794871795,3423.9732824597313,0.3671044962677295
609,0,MID-VOLUME STORES,4638.048469387755,1140.2676536853437,0.24585074114929734
610,0,MID-VOLUME STORES,4197.630295250321,1314.8892275106045,0.313245601690654
611,0,MID-VOLUME STORES,5792.303858520901,964.7027055512025,0.16654905010414028
612,0,MID-VOLUME STORES,6816.088282504013,1797.4762595843176,0.26371082431520126
613,0,MID-VOLUME STORES,6728.372122762148,1643.824901152651,0.24431242374237527
614,0,MID-VOLUME STORES,6590.615384615385,1532.9658621610595,0.23259828903678625
615,1,HIGH-VOLUME STORES,9712.421254801537,2304.2282707229624,0.2372455034921204
616,1,HIGH-VOLUME STORES,8487.512195121952,2107.2800042327694,0.24828005613280787
617,0,MID-VOLUME STORES,6359.165384615385,2138.6362082893247,0.33630768802825745
618,0,MID-VOLUME STORES,6830.578745198463,1603.1136956045366,0.23469661289410373
619,0,MID-VOLUME STORES,4303.602893890676,1506.8665149589906,0.35014069655406954
620,0,MID-VOLUME STORES,7773.766881028939,1457.4945376263142,0.18748884034369187
621,0,MID-VOLUME STORES,5916.224646983312,1429.644307286172,0.24164807670296107
622,0,MID-VOLUME STORES,4317.961734693878,1151.4802427709085,0.26667217393776715
623,1,HIGH-VOLUME STORES,7146.077023498695,2133.1255059477826,0.2985030106635223
624,0,MID-VOLUME STORES,7019.06675224647,2022.624429850325,0.2881614467055722
625,0,MID-VOLUME STORES,6300.195121951219,1745.0201722235684,0.27697875041100667
626,1,HIGH-VOLUME STORES,9382.529487179487,2686.2812884869695,0.286306724871749
627,0,MID-VOLUME STORES,5991.252240717029,1543.6546674845688,0.2576514233524952
628,0,MID-VOLUME STORES,6231.0829081632655,1917.5575546088598,0.3077406580638963
629,0,MID-VOLUME STORES,7652.739549839228,1908.7502473963712,0.2494205160080838
630,1,HIGH-VOLUME STORES,6935.852374839538,2617.205663168296,0.3773444879914771
631,0,MID-VOLUME STORES,5400.307397959184,1225.1114156422768,0.2268595702728433
632,0,MID-VOLUME STORES,7028.774234693878,1376.217670529938,0.19579767745803492
633,0,MID-VOLUME STORES,7207.2170418006435,1450.9548090167896,0.20131970504030838
634,0,MID-VOLUME STORES,6713.289743589744,2506.8350637025164,0.37341380447584505
635,0,MID-VOLUME STORES,5909.244871794872,2571.721901404516,0.4352031363058715
636,0,MID-VOLUME STORES,5927.699839486357,2333.6874568144776,0.393691907486445
637,1,HIGH-VOLUME STORES,8707.263665594855,1884.0743002906893,0.21637960818107083
638,0,MID-VOLUME STORES,6009.605177993528,1202.806993644524,0.20014742366920588
639,0,MID-VOLUME STORES,4734.697047496791,1509.053892686541,0.31872237601439984
640,1,HIGH-VOLUME STORES,11533.978177150193,2649.288845894932,0.2296942828575315
641,0,MID-VOLUME STORES,5764.295250320924,1911.6306126159734,0.3316330148962346
642,0,MID-VOLUME STORES,3652.7098844672655,786.5386231451618,0.21533016528080373
643,1,HIGH-VOLUME STORES,7994.431122448979,2103.342751034108,0.263100991029588
644,1,HIGH-VOLUME STORES,9353.057432432432,2688.0743552782787,0.28740060399470857
645,1,HIGH-VOLUME STORES,10730.2574002574,2748.233106822076,0.25611996099517154
646,0,MID-VOLUME STORES,5025.926045016077,982.8195371017871,0.19554994011031915
647,0,MID-VOLUME STORES,5774.5752551020405,1561.4052098424193,0.2703930836233995
648,0,MID-VOLUME STORES,6573.996173469388,1439.6977417046176,0.2189988712671893
649,0,MID-VOLUME STORES,3683.7923076923075,1457.8162332414342,0.3957379003689477
650,0,MID-VOLUME STORES,6391.008038585209,1114.5757950152274,0.17439749540073549
651,0,MID-VOLUME STORES,7615.865211810013,1585.892901222564,0.20823542133640982
652,0,MID-VOLUME STORES,6637.632992327366,2201.5477426311363,0.33167663008424386
653,0,MID-VOLUME STORES,5915.504492939666,1519.7617467914613,0.2569116038379048
654,0,MID-VOLUME STORES,6475.152564102564,2451.650517064774,0.3786243633325982
655,1,HIGH-VOLUME STORES,8031.711168164314,2492.497452900554,0.3103320576043855
656,0,MID-VOLUME STORES,3245.192061459667,690.2984389812682,0.21271420178156614
657,0,MID-VOLUME STORES,6054.715206185567,2046.2991677536102,0.3379678643948583
658,0,MID-VOLUME STORES,6058.83055198973,1804.0086303412127,0.29774865213036417
659,0,MID-VOLUME STORES,5643.966709346991,1698.3720746698934,0.3009181595379034
660,0,MID-VOLUME STORES,4616.599678456591,1569.4269646258085,0.33995301172626147
